"name","file_system","mount_point","size","computer","provided_by","computer.disk_space","computer.name","computer.os","computer.used_for"
"10.198.127.135:/hana/backup","nfs4","/hana/backup","6.0 TB","SAAG-BWDBP02","","3 902,2","SAAG-BWDBP02","Linux SuSE","Production"
"argsapdevecc:/sdisk07/airgas_sysadmin","nfs","/usr/local/custom/airgas_sysadmin","346.0 GB","SAAG-BWAPR05","","759","SAAG-BWAPR05","Linux SuSE","Test"
"/dev/nvme0n1p1","xfs","/","150.0 GB","SAAG-BWAPP10","/dev/nvme0n1p1","668","SAAG-BWAPP10","Linux SuSE","Production"
"argsapprdcecc:/dart","nfs","/dart","5.4 TB","SAAG-BWAPP10","","668","SAAG-BWAPP10","Linux SuSE","Production"
"argsapprdcecc:/usr/local/custom/airgas_sysadmin","nfs","/usr/local/custom/airgas_sysadmin","220.0 GB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"/dev/mapper/vg_sap-lv_sap","xfs","/usr/sap","50.0 GB","SAAG-BWDBD11","","3 048,61","SAAG-BWDBD11","Linux SuSE","Development"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","10.0 GB","SAAG-BWAPD02","","209,92","SAAG-BWAPD02","Linux SuSE","Development"
"/dev/mapper/usr_sap_PB1_vg-usr_sap_PB1","xfs","/usr/sap/PB1","149.9 GB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"/dev/nvme0n1p1","xfs","/","120.0 GB","SAAG-BWAPD12","/dev/nvme0n1p1","209,93","SAAG-BWAPD12","Linux SuSE","Sandbox"
"saag-bwapp05:/usr/sap/trans","nfs4","/usr/sap/trans","159.9 GB","SAAG-BWAPD02","","209,92","SAAG-BWAPD02","Linux SuSE","Development"
"/dev/nvme0n1p1","xfs","/","150.0 GB","SAAG-BWAPP07","/dev/nvme0n1p1","668","SAAG-BWAPP07","Linux SuSE","Production"
"argsapprdcecc:/sap_data_archive","nfs","/sap_data_archive","1.5 TB","SAAG-BWAPP05","","574,04","SAAG-BWAPP05","Linux SuSE","Production"
"argsapprdcecc:/usr/local/custom/interfaces","nfs","/sdisk01/interfaces","478.0 GB","SAAG-BWAPP07","","668","SAAG-BWAPP07","Linux SuSE","Production"
"/dev/mapper/vg_sap_trans-lv_usr_sap_trans","xfs","/usr/sap/trans","159.9 GB","SAAG-BWAPP05","","574,04","SAAG-BWAPP05","Linux SuSE","Production"
"/dev/mapper/vg_hana-lv_hana_shared","xfs","/hana/shared","249.9 GB","SAAG-BWDBD01","","6 157","SAAG-BWDBD01","Linux SuSE","Development"
"/dev/mapper/tmp_vg-tmp","xfs","/tmp","10.0 GB","SAAG-BWAPP07","","668","SAAG-BWAPP07","Linux SuSE","Production"
"/dev/mapper/VGLOG-lvhanalog","xfs","/hana/log","549.7 GB","SAAG-BWDBP03","","3 902,2","SAAG-BWDBP03","Linux SuSE","Production"
"/dev/mapper/usr_sap_vg-usr_sap","xfs","/usr/sap","50.0 GB","SAAG-BWDBR02","","3 902","SAAG-BWDBR02","Linux SuSE","Test"
"10.198.127.135:/hana/shared","nfs4","/hana/shared","999.5 GB","SAAG-BWDBP02","","3 902,2","SAAG-BWDBP02","Linux SuSE","Production"
"argsappqaecc:/sdisk01/interfaces","nfs","/sdisk01/interfaces","159.5 GB","SAAG-BWAPD12","","209,93","SAAG-BWAPD12","Linux SuSE","Sandbox"
"argsapprdcecc:/interface_archive","nfs","/interface_archive","225.0 GB","SAAG-BWAPP08","","668","SAAG-BWAPP08","Linux SuSE","Production"
"argsapprdcecc:/usr/local/custom/airgas_sysadmin","nfs","/usr/local/custom/airgas_sysadmin","220.0 GB","SAAG-BWAPP09","","668","SAAG-BWAPP09","Linux SuSE","Production"
"/dev/xvda1","xfs","/","300.0 GB","SAAG-BWDBP03","/dev/xvda1","3 902,2","SAAG-BWDBP03","Linux SuSE","Production"
"/dev/mapper/vg_sap_dap-lv_sap_dap","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWAPP07","","668","SAAG-BWAPP07","Linux SuSE","Production"
"/dev/mapper/vgbackup-lv_hanabackup","xfs","/hana/backup","6.0 TB","SAAG-BWDBP01","","11 043,71","SAAG-BWDBP01","Linux SuSE","Production"
"/dev/mapper/usr_sap_vg-lvsapDAP","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWDBR03","","3 902,2","SAAG-BWDBR03","Linux SuSE","Test"
"/dev/mapper/vg_app-lv_sapDB1","xfs","/usr/sap/DB1","60.0 GB","SAAG-BWAPD02","","209,92","SAAG-BWAPD02","Linux SuSE","Development"
"/dev/mapper/vg_app01-lv_sap_AB1","xfs","/usr/sap/AB1","40.0 GB","SAAG-BWAPD12","","209,93","SAAG-BWAPD12","Linux SuSE","Sandbox"
"SAAG-BWAPP05:/usr/sap/trans","nfs4","/usr/sap/trans","159.9 GB","SAAG-BWAPP10","","668","SAAG-BWAPP10","Linux SuSE","Production"
"argsapprdcecc:/sap_data_archive","nfs","/sap_data_archive","1.5 TB","SAAG-BWAPP10","","668","SAAG-BWAPP10","Linux SuSE","Production"
"argsapstgecc:/sdisk01/interfaces","nfs","/sdisk01/interfaces_old","299.5 GB","SAAG-BWAPR05","","759","SAAG-BWAPR05","Linux SuSE","Test"
"/dev/xvda1","xfs","/","300.0 GB","SAAG-BWDBP01","/dev/xvda1","11 043,71","SAAG-BWDBP01","Linux SuSE","Production"
"/dev/mapper/vg_hanabkp-lv_hanabackup","xfs","/hana/backup","5.0 TB","SAAG-BWDBR01","","9 620,37","SAAG-BWDBR01","Linux SuSE","Test"
"/dev/mapper/usr_sap_PB1_vg-usr_sap_PB1","xfs","/usr/sap/PB1","149.9 GB","SAAG-BWAPP08","","668","SAAG-BWAPP08","Linux SuSE","Production"
"/dev/mapper/VGLOG-lvhanalog","xfs","/hana/log","549.7 GB","SAAG-BWDBP02","","3 902,2","SAAG-BWDBP02","Linux SuSE","Production"
"/dev/mapper/usr_sap_vg-usr_sap","xfs","/usr/sap","50.0 GB","SAAG-BWDBP02","","3 902,2","SAAG-BWDBP02","Linux SuSE","Production"
"10.198.127.136:/sapmnt/PB1","nfs4","/sapmnt/PB1","99.9 GB","SAAG-BWAPP09","","668","SAAG-BWAPP09","Linux SuSE","Production"
"argsapprdcecc:/dart","nfs","/dart","5.4 TB","SAAG-BWAPP05","","574,04","SAAG-BWAPP05","Linux SuSE","Production"
"argsapprdcecc:/interface_archive","nfs","/interface_archive","225.0 GB","SAAG-BWAPP10","","668","SAAG-BWAPP10","Linux SuSE","Production"
"argsapprdcecc:/usr/local/custom/interfaces","nfs","/sdisk01/interfaces","478.0 GB","SAAG-BWAPP09","","668","SAAG-BWAPP09","Linux SuSE","Production"
"/dev/xvda1","xfs","/","300.0 GB","SAAG-BWDBR01","/dev/xvda1","9 620,37","SAAG-BWDBR01","Linux SuSE","Test"
"/dev/mapper/vg_sap_dap-lv_sap_dap","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWAPP08","","668","SAAG-BWAPP08","Linux SuSE","Production"
"/dev/mapper/vg_hana-lv_hana--data--db1","xfs","/hana/data/DB1","1.5 TB","SAAG-BWDBD01","","6 157","SAAG-BWDBD01","Linux SuSE","Development"
"/dev/mapper/tmp_vg-tmp","xfs","/tmp","10.0 GB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"/dev/mapper/VGDATA-lvhanadata","xfs","/hana/data","2.9 TB","SAAG-BWDBP03","","3 902,2","SAAG-BWDBP03","Linux SuSE","Production"
"/dev/mapper/usr_sap_vg-lvsapDAP","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWDBP01","","11 043,71","SAAG-BWDBP01","Linux SuSE","Production"
"10.199.79.5:/hana/backup","nfs4","/hana/backup","5.0 TB","SAAG-BWDBR02","","3 902","SAAG-BWDBR02","Linux SuSE","Test"
"/dev/nvme0n1p1","xfs","/","150.0 GB","SAAG-BWAPP08","/dev/nvme0n1p1","668","SAAG-BWAPP08","Linux SuSE","Production"
"/dev/nvme0n1p1","xfs","/","250.0 GB","SAAG-BWDBD11","/dev/nvme0n1p1","3 048,61","SAAG-BWDBD11","Linux SuSE","Development"
"SAAG-BWAPP05:/usr/sap/trans","nfs4","/usr/sap/trans","159.9 GB","SAAG-BWAPP08","","668","SAAG-BWAPP08","Linux SuSE","Production"
"argsapprdcecc:/sap_data_archive","nfs","/sap_data_archive","1.5 TB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"/dev/mapper/vg_sap-lvsapDAP","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWDBD01","","6 157","SAAG-BWDBD01","Linux SuSE","Development"
"/dev/mapper/usr_sap_PB1_vg-usr_sap_PB1","xfs","/usr/sap/PB1","149.9 GB","SAAG-BWAPP09","","668","SAAG-BWAPP09","Linux SuSE","Production"
"/dev/mapper/VGLOG-lvhanalog","xfs","/hana/log","549.7 GB","SAAG-BWDBR01","","9 620,37","SAAG-BWDBR01","Linux SuSE","Test"
"10.198.127.136:/sapmnt/PB1","nfs4","/sapmnt/PB1","99.9 GB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"argsapprdcecc:/dart","nfs","/dart","5.4 TB","SAAG-BWAPP07","","668","SAAG-BWAPP07","Linux SuSE","Production"
"argsapprdcecc:/interface_archive","nfs","/interface_archive","225.0 GB","SAAG-BWAPP09","","668","SAAG-BWAPP09","Linux SuSE","Production"
"argsapprdcecc:/usr/local/custom/interfaces","nfs","/sdisk01/interfaces","478.0 GB","SAAG-BWAPP08","","668","SAAG-BWAPP08","Linux SuSE","Production"
"/dev/xvda1","xfs","/","300.0 GB","SAAG-BWDBR03","/dev/xvda1","3 902,2","SAAG-BWDBR03","Linux SuSE","Test"
"/dev/mapper/vg_sap_dap-lv_sap_dap","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"/dev/mapper/vg_hana-lv_hana_backup","xfs","/hana/backup","499.8 GB","SAAG-BWDBD01","","6 157","SAAG-BWDBD01","Linux SuSE","Development"
"/dev/mapper/tmp_vg-tmp","xfs","/tmp","10.0 GB","SAAG-BWAPP09","","668","SAAG-BWAPP09","Linux SuSE","Production"
"/dev/mapper/VGDATA-lvhanadata","xfs","/hana/data","2.9 TB","SAAG-BWDBP01","","11 043,71","SAAG-BWDBP01","Linux SuSE","Production"
"/dev/mapper/usr_sap_vg-lvsapDAP","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWDBP03","","3 902,2","SAAG-BWDBP03","Linux SuSE","Production"
"10.198.127.135:/hana/backup","nfs4","/hana/backup","6.0 TB","SAAG-BWDBP03","","3 902,2","SAAG-BWDBP03","Linux SuSE","Production"
"10.199.79.5:/hana/shared","nfs4","/hana/shared","499.8 GB","SAAG-BWDBR02","","3 902","SAAG-BWDBR02","Linux SuSE","Test"
"/dev/nvme0n1p1","xfs","/","100.0 GB","SAAG-BWAPD02","/dev/nvme0n1p1","209,92","SAAG-BWAPD02","Linux SuSE","Development"
"argsapdevecc:/sdisk01/interfaces","nfs","/sdisk01/interfaces","349.0 GB","SAAG-BWAPD02","","209,92","SAAG-BWAPD02","Linux SuSE","Development"
"argsapprdcecc:/usr/local/custom/airgas_sysadmin","nfs","/usr/local/custom/airgas_sysadmin","220.0 GB","SAAG-BWAPP10","","668","SAAG-BWAPP10","Linux SuSE","Production"
"/dev/mapper/vg_sap-lv_sap","xfs","/usr/sap","50.0 GB","SAAG-BWDBD01","","6 157","SAAG-BWDBD01","Linux SuSE","Development"
"/dev/mapper/usr_sap_PB1_vg-usr_sap_PB1","xfs","/usr/sap/PB1","149.9 GB","SAAG-BWAPP05","","574,04","SAAG-BWAPP05","Linux SuSE","Production"
"/dev/mapper/vgshare-lv_hanashare","xfs","/hana/shared","999.5 GB","SAAG-BWDBP01","","11 043,71","SAAG-BWDBP01","Linux SuSE","Production"
"/dev/mapper/sapmnt_PB1_vg-sapmnt_PB1","xfs","/sapmnt/PB1","99.9 GB","SAAG-BWAPP05","","574,04","SAAG-BWAPP05","Linux SuSE","Production"
"/dev/nvme0n1p1","xfs","/","100.0 GB","SAAG-BWAPR05","/dev/nvme0n1p1","759","SAAG-BWAPR05","Linux SuSE","Test"
"SAAG-BWAPP05:/usr/sap/trans","nfs4","/usr/sap/trans","159.9 GB","SAAG-BWAPP07","","668","SAAG-BWAPP07","Linux SuSE","Production"
"argsapprdcecc:/sap_data_archive","nfs","/sap_data_archive","1.5 TB","SAAG-BWAPP09","","668","SAAG-BWAPP09","Linux SuSE","Production"
"argsapprdcecc:/usr/local/custom/interfaces","nfs","/sdisk01/interfaces","478.0 GB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"/dev/mapper/vg_sap_dap-usr--sap--NLL","xfs","/usr/sap/NLL","296.7 MB","SAAG-BWAPP05","","574,04","SAAG-BWAPP05","Linux SuSE","Production"
"/dev/mapper/vg_hana-lv_hana_log_DB1","xfs","/hana/log/DB1","499.7 GB","SAAG-BWDBD01","","6 157","SAAG-BWDBD01","Linux SuSE","Development"
"/dev/mapper/tmp_vg-tmp","xfs","/tmp","10.0 GB","SAAG-BWAPP08","","668","SAAG-BWAPP08","Linux SuSE","Production"
"/dev/mapper/VGDATA-lvhanadata","xfs","/hana/data","2.9 TB","SAAG-BWDBR02","","3 902","SAAG-BWDBR02","Linux SuSE","Test"
"/dev/mapper/usr_sap_vg-usr_sap","xfs","/usr/sap","50.0 GB","SAAG-BWDBR03","","3 902,2","SAAG-BWDBR03","Linux SuSE","Test"
"10.198.127.135:/hana/shared","nfs4","/hana/shared","999.5 GB","SAAG-BWDBP03","","3 902,2","SAAG-BWDBP03","Linux SuSE","Production"
"argsapdevecc:/sdisk07/airgas_sysadmin","nfs","/usr/local/custom/airgas_sysadmin","346.0 GB","SAAG-BWAPD02","","209,92","SAAG-BWAPD02","Linux SuSE","Development"
"/dev/nvme0n1p1","xfs","/","150.0 GB","SAAG-BWAPP06","/dev/nvme0n1p1","668","SAAG-BWAPP06","Linux SuSE","Production"
"argsapprdcecc:/dart","nfs","/dart","5.4 TB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"/dev/mapper/vg_root-lv_tmp","xfs","/tmp","10.0 GB","SAAG-BWAPR05","","759","SAAG-BWAPR05","Linux SuSE","Test"
"argsapprdcecc:/usr/local/custom/airgas_sysadmin","nfs","/usr/local/custom/airgas_sysadmin","220.0 GB","SAAG-BWAPP07","","668","SAAG-BWAPP07","Linux SuSE","Production"
"/dev/mapper/vg_sapmnt-lv_qb1","xfs","/sapmnt/QB1","149.9 GB","SAAG-BWAPR05","","759","SAAG-BWAPR05","Linux SuSE","Test"
"/dev/xvda1","xfs","/","300.0 GB","SAAG-BWDBP02","/dev/xvda1","3 902,2","SAAG-BWDBP02","Linux SuSE","Production"
"/dev/mapper/usr_sap_vg-lvsapDAP","xfs","/usr/sap/DAP","4.0 GB","SAAG-BWDBP02","","3 902,2","SAAG-BWDBP02","Linux SuSE","Production"
"/dev/nvme0n1p1","xfs","/","150.0 GB","SAAG-BWAPP05","/dev/nvme0n1p1","574,04","SAAG-BWAPP05","Linux SuSE","Production"
"/dev/mapper/vg_app01-lv_sapmnt_AB1","xfs","/sapmnt/AB1","35.0 GB","SAAG-BWAPD12","","209,93","SAAG-BWAPD12","Linux SuSE","Sandbox"
"SAAG-BWAPP05:/usr/sap/trans","nfs4","/usr/sap/trans","159.9 GB","SAAG-BWAPP06","","668","SAAG-BWAPP06","Linux SuSE","Production"
"argsapprdcecc:/sap_data_archive","nfs","/sap_data_archive","1.5 TB","SAAG-BWAPP08","","668","SAAG-BWAPP08","Linux SuSE","Production"
"argsapqaecc:/sdisk01/interfaces","nfs","/sdisk01/interfaces","299.0 GB","SAAG-BWAPR05","","759","SAAG-BWAPR05","Linux SuSE","Test"
"/dev/sda1","ext4","/boot","484.2 MB","adc-al-lnx85","/dev/sda1","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/root_vg-lv_cva","ext4","/cva","4.9 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/root_vg-lv_tmp","ext4","/tmp","2.9 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/root_vg-lv_root","ext4","/","4.8 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/root_vg-lv_usr","ext4","/usr","3.8 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/datavg-data01_lv","ext4","/d01","167.3 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/root_vg-lv_home","ext4","/home","2.9 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/root_vg-lv_var","ext4","/var","3.8 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"/dev/mapper/root_vg-lv_opt","ext4","/opt","2.9 GB","adc-al-lnx85","","453","adc-al-lnx85","Oracle Linux 6.7 (64-bit)","Production"
"vmalqnasprd01:/palq5o_fmw","nfs4","/palq5o/fmw","150.0 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_home","ext4","/home","975.9 MB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_root","ext4","/","4.8 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"vmalqnasprd01:/palq5o_local","nfs4","/palq5o/local","5.0 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_usr","ext4","/usr","4.0 GB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"10.192.24.35:/ALQ_NFS_NEW","nfs","/backup","12.0 TB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_opt","ext4","/opt","975.9 MB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_tmp","ext4","/tmp","3.9 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/mpathap1","vfat","/boot/efi","199.8 MB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"vmalqnasprd01:/palq8o_fmw","nfs4","/palq8o/fmw","20.0 GB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_cva","ext4","/cva","4.8 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_var_crash","ext4","/var/crash","4.8 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/mpathcp1","ext4","/boot","476.2 MB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_root","ext4","/","4.9 GB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_cva","ext4","/cva","14.6 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_opt","ext4","/opt","975.9 MB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_tmp","ext4","/tmp","1.9 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"vmalqnasprd01:/palq5o_admin","nfs4","/palq5o/admin","10.0 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_home","ext4","/home","1.9 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_tmp","ext4","/tmp","4.2 GB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"10.192.24.35:/palq6o_prod","nfs","/palq6o","100.0 GB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"vmalqnasprd01:/palq5o_ias","nfs4","/palq5o/ias","5.0 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_usr","ext4","/usr","5.8 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"10.192.24.35:/ALQ_NFS_NEW","nfs","/backup","12.0 TB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_opt","ext4","/opt","1.9 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_var","ext4","/var","4.8 GB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"vmalqnasprd01:/palq5o_shared","nfs4","/palq5o/shared","5.0 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_root","ext4","/","4.9 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_usr","ext4","/usr","4.0 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_home","ext4","/home","975.9 MB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_var","ext4","/var","1.9 GB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/mpathap2","ext4","/boot","487.9 MB","asnaebscp03-dr","","261","asnaebscp03-dr","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_var","ext4","/var","1.9 GB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/mpathcp1","ext4","/boot","476.2 MB","asnagrccp01","","372,25","asnagrccp01","Oracle Linux 6.9 (64-bit)","Production"
"/dev/mapper/system-lv_cva","ext4","/cva","14.6 GB","asnasoacp02","","372,25","asnasoacp02","Oracle Linux 6.9 (64-bit)","Production"
"10.192.21.141:/salqpat/applmgr","nfs4","/salqpat/applmgr","500.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_cva","ext4","/cva","4.8 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"10.192.24.35:/ALQ_NFS_NEW","nfs4","/backup","12.0 TB","sana-vtxdp01","","1 211","sana-vtxdp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/rootvg-lv_tmp","ext4","/tmp","4.8 GB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/data_vg-lv_applcsf","ext4","/palqdi/applcsf","78.6 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/data_vg-lv_palqdc_local","ext4","/palqdc/applmgr","246.0 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-lv_cva","xfs","/cva","5.0 GB","sana-vtxdi01","","1 036","sana-vtxdi01","Oracle Linux 7.6 (64-bit)","Development"
"/dev/mapper/root_vg-root","xfs","/","10.0 GB","sana-vtxap01","","786","sana-vtxap01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/dalqdi_dev/applcsf","nfs","/dalqdi/applcsf","50.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/system-lv_cva","ext4","/cva","15.6 GB","asnaebsdp01","","36 335,37","asnaebsdp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/salqpat/inst","nfs","/salqpat/inst","50.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"vmalqnasprd01:/palqdi/inst","nfs4","/palqdi/inst","500.0 GB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var_crash","ext4","/var/crash","975.9 MB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq3o_shared","nfs4","/talq3o/shared","5.0 GB","asnaebscd02","","1 068,88","asnaebscd02","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_var_log","ext4","/var/log","3.8 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_opt","xfs","/opt","5.0 GB","sana-catdp01","","708","sana-catdp01","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.38:/talq5i_applcsf","nfs4","/talq5i/applcsf","120.0 GB","asnaebscd01","","544,88","asnaebscd01","Oracle Linux 7.6 (64-bit)","Development"
"10.192.20.38:/talqdo_dev/admin","nfs4","/talqdo/admin_old","50.0 GB","asnasoacd01","","2 835,01","asnasoacd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_db_local-lv_dalqdi","ext4","/dalqdi/oratmp","4.8 GB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_root","ext4","/","5.8 GB","asnaebscp01_dr","","543,88","asnaebscp01_dr","Oracle Linux 7.6 (64-bit)","Production"
"10.192.20.46:/backup_nprd","nfs4","/backup","19.0 TB","asnaebsdd01","","90 956,2","asnaebsdd01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/vg_root-lv_cva","ext4","/cva","4.8 GB","asnaebscp01","","359,25","asnaebscp01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_home","ext4","/home","4.8 GB","asnaebsdv01","","1 185,26","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"10.192.24.35:/ALQ_NFS_NEW","nfs","/backup","12.0 TB","asnaebscp02","","499,5","asnaebscp02","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/vg_root-lv_var","ext4","/var","5.8 GB","asnaebsdv01","","1 185,26","asnaebsdv01","Oracle Linux 7.6 (64-bit)","Preproduction"
"/dev/mapper/data_vg-lv_db","ext4","/db","196.7 GB","asnaebsdp01-drr","","61 657,4","asnaebsdp01-drr","Oracle Linux 7.6 (64-bit)","Production"
"/dev/sdb1","vfat","/boot/efi","499.7 MB","asnaebscp03","/dev/sdb1","270","asnaebscp03","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/root_vg-home","xfs","/home","5.0 GB","sana-vtxap01","","786","sana-vtxap01","Oracle Linux 7.6 (64-bit)","Production"
"/dev/mapper/mpatha1","vfat","/boot/efi","189.8 MB","asnaebsav01","","516,88","asnaebsav01","Oracle Linux 7.6 (64-bit)","Preproduction"
